epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-16T08:47:03+00:00,0.001,0.8561314675754632,0.09184771153135612,0.7642837566689561,0.0,313,0.5005504310131073,0.039240771904587746,0.4613096594810486,0.0,5
2,2026-05-16T08:49:07+00:00,0.000996057350657239,0.3621407205494829,0.015704600277324073,0.3464361204506871,0.0,313,0.39154307544231415,0.03547613602131605,0.3560669422149658,0.0,5
3,2026-05-16T08:51:11+00:00,0.0009842915805643156,0.3240923180747718,0.015412817584178128,0.3086795007078031,0.0,313,0.3643287122249603,0.037689531967043874,0.32663918733596803,0.0,5
4,2026-05-16T08:53:15+00:00,0.0009648882429441258,0.31402751927177747,0.01559192396420688,0.2984355950888734,0.0,313,0.3343689888715744,0.03390916977077722,0.3004598140716553,0.0,5
5,2026-05-16T08:55:19+00:00,0.0009381533400219318,0.2956294960583361,0.014918206188196953,0.28071128998320705,0.0,313,0.31751876771450044,0.03211150262504816,0.28540725708007814,0.0,5
6,2026-05-16T08:57:29+00:00,0.0009045084971874737,0.42098831563902356,0.015282772786427324,0.2707778828593489,0.2698553212153645,313,0.4645181089639664,0.035720352083444595,0.28601267337799074,0.28557013273239135,5
7,2026-05-16T08:59:39+00:00,0.0008644843137107057,0.420726193025851,0.015146926872598858,0.27064623962195156,0.26986605309830686,313,0.48101948499679564,0.03689226657152176,0.2961468458175659,0.2959607720375061,5
8,2026-05-16T09:01:48+00:00,0.0008187119948743448,0.40599157235112054,0.014769866233899856,0.26103916316748427,0.2603650864320822,313,0.44551414251327515,0.03318673186004162,0.27494790554046633,0.2747589945793152,5
9,2026-05-16T09:03:57+00:00,0.0007679133974894982,0.39138492484823967,0.014607292494346825,0.25138697056724624,0.2507813245343705,313,0.4401830226182938,0.031922008655965325,0.2722370266914368,0.27204797267913816,5
10,2026-05-16T09:06:06+00:00,0.0007128896457825362,0.3830421048517044,0.014471601589193073,0.24589629504627314,0.24534841638784438,313,0.4251851052045822,0.029373482055962085,0.2639778971672058,0.26366745233535765,5
11,2026-05-16T09:08:16+00:00,0.0006545084971874736,0.3797616554906193,0.014429248887271926,0.2437428643528265,0.24317908477478514,313,0.43411861062049867,0.0327646953985095,0.2676453828811646,0.26741704940795896,5
12,2026-05-16T09:10:25+00:00,0.0005936906572928624,0.374298631097562,0.014063353457610114,0.24032428203680264,0.23982199102925797,313,0.43693357706069946,0.03283029161393643,0.2694560408592224,0.26929450035095215,5
13,2026-05-16T09:12:34+00:00,0.0005313952597646568,0.36901884214184916,0.014180217948429786,0.2367184739143323,0.23624030126931186,313,0.42000746428966523,0.03066396154463291,0.25964677333831787,0.2593934416770935,5
14,2026-05-16T09:14:43+00:00,0.00046860474023534336,0.3567422213741004,0.013734138549897617,0.2288636572825642,0.22828885179739028,313,0.42519457042217257,0.031826232187449933,0.2623171448707581,0.26210240125656126,5
15,2026-05-16T09:16:52+00:00,0.0004063093427071377,0.3640909942384726,0.014147658240252409,0.23346112292414656,0.23296442637428308,313,0.4418513834476471,0.03408044278621673,0.2719083786010742,0.2717251181602478,5
16,2026-05-16T09:19:02+00:00,0.00034549150281252644,0.34920422371012716,0.01328612032968301,0.22411013925418305,0.22361593029369561,313,0.413451737165451,0.02992133628576994,0.2557666182518005,0.25552756786346437,5
17,2026-05-16T09:21:11+00:00,0.00028711035421746366,0.34337521565798373,0.013204149171388664,0.2202660858440704,0.21980996101428144,313,0.42033235132694247,0.032273311913013455,0.2587915301322937,0.2585350275039673,5
18,2026-05-16T09:23:20+00:00,0.00023208660251050156,0.3423907527813134,0.013055854295484556,0.21968568609164546,0.21929842290786888,313,0.3990348219871521,0.02881671581417322,0.2468954563140869,0.24664528369903566,5
19,2026-05-16T09:25:29+00:00,0.00018128800512565513,0.33291121836477955,0.012913061269431021,0.21346992520859448,0.2130564628317714,313,0.4020101219415665,0.03054999765008688,0.24772067070007325,0.24747891426086427,5
20,2026-05-16T09:27:38+00:00,0.00013551568628929433,0.3284412342519425,0.01259672605899719,0.21069303450112145,0.21030294990387208,313,0.40005944967269896,0.02967190146446228,0.24701298475265504,0.24674915075302123,5
21,2026-05-16T09:29:48+00:00,9.549150281252634e-05,0.3340001614710774,0.013182722258205992,0.21402016958108724,0.21359454214382476,313,0.4083098739385605,0.030504279024899005,0.25194746255874634,0.25171626806259156,5
22,2026-05-16T09:31:57+00:00,6.184665997806823e-05,0.3270320681432566,0.012897257151576086,0.20954352407790602,0.20918257510700164,313,0.40489760637283323,0.03063524588942528,0.24960503578186036,0.2493146300315857,5
23,2026-05-16T09:34:06+00:00,3.511175705587433e-05,0.3259701550768587,0.012819786306125477,0.20890769924218663,0.20848533920586682,313,0.4091625541448593,0.03152479324489832,0.25184776782989504,0.2515799760818481,5
24,2026-05-16T09:36:16+00:00,1.570841943568452e-05,0.333074122000807,0.012853473703118084,0.21359525397181892,0.213250789017723,313,0.4115358144044876,0.03212731666862965,0.2530283212661743,0.2527603507041931,5
25,2026-05-16T09:38:25+00:00,3.942649342761118e-06,0.3262087954595066,0.012707347420755381,0.2091134108674412,0.20877607542866716,313,0.40947959423065183,0.03167027533054352,0.25196812152862547,0.2516824245452881,5
