epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-23T12:13:19+00:00,0.001,0.8247638699916986,0.08667144376320389,0.738092425151374,0.0,313,0.4075347125530243,0.03559764660894871,0.37193707227706907,0.0,5
2,2026-05-23T12:15:24+00:00,0.000996057350657239,0.30981549230246497,0.011012047874375274,0.2988034456301802,0.0,313,0.4169807225465775,0.040353956446051595,0.3766267657279968,0.0,5
3,2026-05-23T12:17:29+00:00,0.0009842915805643156,0.28008933160632565,0.011199455061100257,0.26888987621941124,0.0,313,0.3720435410737991,0.039744498394429686,0.33229904174804686,0.0,5
4,2026-05-23T12:19:34+00:00,0.0009648882429441258,0.26162901187476256,0.010944677479624652,0.25068433444720867,0.0,313,0.3619385838508606,0.038773971423506734,0.3231646180152893,0.0,5
5,2026-05-23T12:21:40+00:00,0.0009381533400219318,0.2545294892816498,0.01089198155010256,0.24363750809678636,0.0,313,0.361401292681694,0.03963701203465462,0.3217642784118652,0.0,5
6,2026-05-23T12:23:51+00:00,0.0009045084971874737,0.36631008397085596,0.010905958156431682,0.23711141496420668,0.23658542130320978,313,0.5067378163337708,0.03969374429434538,0.3114284038543701,0.3112313270568848,5
7,2026-05-23T12:26:02+00:00,0.0008644843137107057,0.3468438460232732,0.01085312338322758,0.22413329384959163,0.22371485915046913,313,0.5205555140972138,0.0437194200232625,0.3179338574409485,0.3178044676780701,5
8,2026-05-23T12:28:13+00:00,0.0008187119948743448,0.32838568662683043,0.010163583958628602,0.2122515565671098,0.21194109234946984,313,0.5157418251037598,0.04297208171337843,0.31523622274398805,0.31506704092025756,5
9,2026-05-23T12:30:24+00:00,0.0007679133974894982,0.3155248067059075,0.010023136510135838,0.20373888442310661,0.20352557177741687,313,0.5267309606075287,0.04412686973810196,0.32177096605300903,0.32166621685028074,5
10,2026-05-23T12:32:35+00:00,0.0007128896457825362,0.30629255053715204,0.009718509861818565,0.19779761321247577,0.1975528531181165,313,0.5162784278392791,0.04208260029554367,0.3161661624908447,0.3160593271255493,5
11,2026-05-23T12:34:46+00:00,0.0006545084971874736,0.29189296976065104,0.009398688814385582,0.18836948913507187,0.18824958477538234,313,0.488547682762146,0.04082954451441765,0.2985153317451477,0.2984056234359741,5
12,2026-05-23T12:36:57+00:00,0.0005936906572928624,0.2822666545264637,0.009081896970244929,0.18217290647494527,0.18202370386154126,313,0.4940269261598587,0.044138611294329166,0.2999669790267944,0.29984267950057986,5
13,2026-05-23T12:39:08+00:00,0.0005313952597646568,0.2674203825930056,0.008720385211225326,0.17250696995768683,0.1723860542233379,313,0.4794884413480759,0.041866743192076686,0.2917762160301208,0.291690981388092,5
14,2026-05-23T12:41:19+00:00,0.00046860474023534336,0.261876248489744,0.008669949167916855,0.16883342144207453,0.1687457553875713,313,0.5000623553991318,0.04447685983031988,0.30375419855117797,0.3036626100540161,5
15,2026-05-23T12:43:31+00:00,0.0004063093427071377,0.2579162356000358,0.008646017911222083,0.16619751609552402,0.16614540297383318,313,0.48559023141860963,0.04215728044509888,0.29565408229827883,0.29555774927139283,5
16,2026-05-23T12:45:42+00:00,0.00034549150281252644,0.25109708004485304,0.008353680451832022,0.16185259514342482,0.1617816084870896,313,0.4819838345050812,0.04186027944087982,0.29344313144683837,0.2933608412742615,5
17,2026-05-23T12:47:53+00:00,0.00028711035421746366,0.2412003227792228,0.008088175118112335,0.15546971369094362,0.15528486730953375,313,0.480994513630867,0.04157642386853695,0.29297652244567873,0.2928831458091736,5
18,2026-05-23T12:50:04+00:00,0.00023208660251050156,0.2385946183016125,0.008120210909362014,0.15367786781475568,0.15359307954105705,313,0.4820093184709549,0.042890177108347416,0.29277806282043456,0.29268215894699096,5
19,2026-05-23T12:52:15+00:00,0.00018128800512565513,0.23049360325637336,0.007840222663085419,0.14846338269809564,0.14837999580005487,313,0.49266558289527895,0.04677489474415779,0.29728546142578127,0.29721044301986693,5
20,2026-05-23T12:54:26+00:00,0.00013551568628929433,0.22896335228753928,0.007745013210383919,0.14749469848486563,0.1474472815617205,313,0.4852390170097351,0.04590148720890284,0.29291454553604124,0.29284595251083373,5
21,2026-05-23T12:56:37+00:00,9.549150281252634e-05,0.2253047864372357,0.007608468544270736,0.1451569205274978,0.14507879464390178,313,0.48022144138813017,0.04461920727044344,0.29042853116989137,0.29034743309020994,5
22,2026-05-23T12:58:48+00:00,6.184665997806823e-05,0.22366725615323924,0.007582340019043928,0.14405923129651493,0.14405136843458913,313,0.48230820894241333,0.04551654420793057,0.29122443199157716,0.2911344885826111,5
23,2026-05-23T13:00:59+00:00,3.511175705587433e-05,0.2198936073496319,0.00754226525180256,0.14156803555381944,0.14156661265955184,313,0.4848244160413742,0.04595848191529513,0.29260274171829226,0.2925264000892639,5
24,2026-05-23T13:03:10+00:00,1.570841943568452e-05,0.22306654097649237,0.007562907619443469,0.14365427943464285,0.14369870774662152,313,0.48083082735538485,0.04480787198990584,0.29070881605148313,0.29062827825546267,5
25,2026-05-23T13:05:21+00:00,3.942649342761118e-06,0.21270749018119928,0.007398954566237859,0.1369097594635936,0.1367975522915776,313,0.48342510461807253,0.04544137977063656,0.2920158624649048,0.29193572998046874,5
