epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-15T21:02:35+00:00,0.001,0.7499182299017525,0.08022315151239641,0.6696950789457693,0.0,313,0.38379711508750913,0.03583903443068266,0.3479580760002136,0.0,5
2,2026-05-15T21:04:38+00:00,0.000996057350657239,0.22501197671547485,0.011833733261619418,0.21317824311911487,0.0,313,0.3783933997154236,0.043711844086647036,0.3346815586090088,0.0,5
3,2026-05-15T21:06:42+00:00,0.0009842915805643156,0.16904209601802947,0.009938651648983835,0.1591034443995442,0.0,313,0.3754154831171036,0.04246647208929062,0.3329490065574646,0.0,5
4,2026-05-15T21:08:46+00:00,0.0009648882429441258,0.15387224386960935,0.00948228295178364,0.14438996090294834,0.0,313,0.3909230947494507,0.05269376002252102,0.3382293343544006,0.0,5
5,2026-05-15T21:10:50+00:00,0.0009381533400219318,0.11657595314894811,0.007571444082737398,0.10900450914431685,0.0,313,0.39321732223033906,0.05585252083837986,0.3373647928237915,0.0,5
6,2026-05-15T21:12:59+00:00,0.0009045084971874737,0.1304287909925841,0.006552549996621574,0.08275227310558478,0.08224793592580971,313,0.5272066235542298,0.049376793578267096,0.3185922622680664,0.3184751749038696,5
7,2026-05-15T21:15:08+00:00,0.0008644843137107057,0.1025094982629386,0.005629931597936208,0.06466780874294975,0.06442351577380975,313,0.5335982918739319,0.052921324223279956,0.3204952359199524,0.320363438129425,5
8,2026-05-15T21:17:17+00:00,0.0008187119948743448,0.08574866392343236,0.00468684441506057,0.054108750896331985,0.05390613718916433,313,0.539586317539215,0.05313284546136856,0.3243419170379639,0.32422308921813964,5
9,2026-05-15T21:19:27+00:00,0.0007679133974894982,0.06750876793099311,0.0035577131144794672,0.04268135316074847,0.04253940289012921,313,0.5412788033485413,0.05694234557449818,0.322922945022583,0.3228270411491394,5
10,2026-05-15T21:21:36+00:00,0.0007128896457825362,0.05095205187407759,0.0026433729587578233,0.032237889667669425,0.03214157827365132,313,0.5348744571208954,0.05752783790230751,0.31825292110443115,0.31818737983703616,5
11,2026-05-15T21:23:46+00:00,0.0006545084971874736,0.03652875544986845,0.0017931029896907204,0.023180506861628817,0.023110291066642006,313,0.5432360589504241,0.06287799589335918,0.32025396823883057,0.32020819187164307,5
12,2026-05-15T21:25:55+00:00,0.0005936906572928624,0.025677149750875494,0.0012887609369592824,0.016270756911926757,0.016235263774189324,313,0.5522249817848206,0.06261842586100101,0.32639414072036743,0.3264248251914978,5
13,2026-05-15T21:28:04+00:00,0.0005313952597646568,0.015997036763008673,0.0008567673782342641,0.010092241505083565,0.01009605582148884,313,0.5461611330509186,0.06206947974860668,0.32272800207138064,0.3227273225784302,5
14,2026-05-15T21:30:14+00:00,0.00046860474023534336,0.009770969873087438,0.0004982344417464501,0.00617592879377615,0.006193613282407816,313,0.5656286358833313,0.06909129098057747,0.3310240387916565,0.33102657794952395,5
15,2026-05-15T21:32:23+00:00,0.0004063093427071377,0.0066528151758549255,0.0003353140347206037,0.004203526356730598,0.004227949597965033,313,0.5521967232227325,0.06440790295600891,0.3251888036727905,0.32520002126693726,5
16,2026-05-15T21:34:32+00:00,0.00034549150281252644,0.003836800778521219,0.00021116449795336202,0.0024025944856028206,0.0024460835959583807,313,0.5530334293842316,0.06694944500923157,0.32404991388320925,0.3240681767463684,5
17,2026-05-15T21:36:42+00:00,0.00028711035421746366,0.003105896265196135,0.00016508099056714368,0.0019450659949939472,0.0019914985845645014,313,0.55496626496315,0.0676998883485794,0.3248338341712952,0.3248650789260864,5
18,2026-05-15T21:38:51+00:00,0.00023208660251050156,0.002369567102441317,0.00011510073531821335,0.0014865487909164672,0.0015358351670895901,313,0.5555906236171723,0.06762650087475777,0.32529979944229126,0.3253286361694336,5
19,2026-05-15T21:41:00+00:00,0.00018128800512565513,0.0016207821038997949,7.722404259453243e-05,0.0010122224545707336,0.0010626712165320643,313,0.556393963098526,0.06885310336947441,0.3250206470489502,0.3250403881072998,5
20,2026-05-15T21:43:10+00:00,0.00013551568628929433,0.0012632606826700678,5.91659286726372e-05,0.0007854446816368224,0.0008373001513008873,313,0.5535217881202698,0.06748012155294418,0.3240209579467773,0.32404141426086425,5
21,2026-05-15T21:45:19+00:00,9.549150281252634e-05,0.000974208737754028,4.487758654279921e-05,0.000602269705872947,0.0006541228903749119,313,0.5550677597522735,0.06832536086440086,0.32448654174804686,0.32451170682907104,5
22,2026-05-15T21:47:28+00:00,6.184665997806823e-05,0.0007791050412515833,3.3754480868377034e-05,0.0004793862565256917,0.000531928607830986,313,0.5548491895198822,0.06780709549784661,0.32468374967575075,0.32471665143966677,5
23,2026-05-15T21:49:37+00:00,3.511175705587433e-05,0.0006342533461501474,2.4971048064183454e-05,0.0003883046464036448,0.0004419553013274464,313,0.5547057569026947,0.06811960339546204,0.32438244819641116,0.3244074106216431,5
24,2026-05-15T21:51:46+00:00,1.570841943568452e-05,0.000494222197267517,1.9513001155781475e-05,0.00029861241483840697,0.0003521935627483331,313,0.5534940242767334,0.0681568905711174,0.3235496520996094,0.32357492446899416,5
25,2026-05-15T21:53:55+00:00,3.942649342761118e-06,0.00047525796913649716,1.8754467390045683e-05,0.0002869361886582055,0.00033913462306744757,313,0.5540083646774292,0.06811391487717629,0.3239224076271057,0.32394407987594603,5
