epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-23T13:07:55+00:00,0.001,0.8127833335353924,0.08059974907995604,0.7321835838186855,0.0,313,0.38781689405441283,0.03180968053638935,0.3560072064399719,0.0,5
2,2026-05-23T13:10:00+00:00,0.000996057350657239,0.339319376518932,0.013054068726948656,0.3262653082323531,0.0,313,0.38233044743537903,0.042184782400727275,0.3401456713676453,0.0,5
3,2026-05-23T13:12:06+00:00,0.0009842915805643156,0.3122020684682523,0.013201126736550096,0.29900094171682484,0.0,313,0.3787554442882538,0.038909328170120716,0.33984612226486205,0.0,5
4,2026-05-23T13:14:11+00:00,0.0009648882429441258,0.29211128305512873,0.012800870603099227,0.2793104121098503,0.0,313,0.36186949610710145,0.03967641405761242,0.32219308614730835,0.0,5
5,2026-05-23T13:16:17+00:00,0.0009381533400219318,0.2812533574982192,0.012708243544990071,0.26854511400381215,0.0,313,0.3580645680427551,0.0386611120775342,0.31940345764160155,0.0,5
6,2026-05-23T13:18:28+00:00,0.0009045084971874737,0.40447950620239914,0.012980398570243924,0.2611970373997673,0.26060414028624757,313,0.5023503363132477,0.04087577406316996,0.3077500820159912,0.3074489593505859,5
7,2026-05-23T13:20:40+00:00,0.0008644843137107057,0.3908034841092631,0.012995607340143035,0.2520410363285686,0.2515336827348216,313,0.5020751267671585,0.041846254095435145,0.3068899750709534,0.3066777944564819,5
8,2026-05-23T13:22:53+00:00,0.0008187119948743448,0.37363231586762513,0.012458598769356172,0.24093179276195198,0.24048384671774917,313,0.5163974463939667,0.035507621616125105,0.32065545320510863,0.32046874761581423,5
9,2026-05-23T13:25:05+00:00,0.0007679133974894982,0.35808101110755447,0.0117287308069916,0.23103361979079323,0.2306373218377939,313,0.46238379180431366,0.03689845688641071,0.283716881275177,0.2835369348526001,5
10,2026-05-23T13:27:16+00:00,0.0007128896457825362,0.35290440064840045,0.012126654270476997,0.22727191086394338,0.22701166974850737,313,0.4469406247138977,0.03658535592257976,0.2736197590827942,0.27347099781036377,5
11,2026-05-23T13:29:27+00:00,0.0006545084971874736,0.3393548380452604,0.0117599715429623,0.21849163233662566,0.21820646791031567,313,0.4581605851650238,0.0391383083537221,0.27941395044326783,0.2792166590690613,5
12,2026-05-23T13:31:38+00:00,0.0005936906572928624,0.3309900368364474,0.011416498394593739,0.21313452149351564,0.21287803375682893,313,0.44820846021175387,0.037979642115533355,0.27352372407913206,0.27341020107269287,5
13,2026-05-23T13:33:50+00:00,0.0005313952597646568,0.3207346263784951,0.010961321901125363,0.20661077693628427,0.2063250547399917,313,0.4420101195573807,0.03673737365752459,0.2702244997024536,0.2700965166091919,5
14,2026-05-23T13:36:01+00:00,0.00046860474023534336,0.3109143816244107,0.010632667950869272,0.20024319788137565,0.2000770325097032,313,0.4379252254962921,0.03614033292979002,0.2678984999656677,0.26777278184890746,5
15,2026-05-23T13:38:12+00:00,0.0004063093427071377,0.3094000847290118,0.010809355181085464,0.19914701857125036,0.19888742472797918,313,0.44021869599819186,0.036272675357759,0.26933611631393434,0.26921982765197755,5
16,2026-05-23T13:40:23+00:00,0.00034549150281252644,0.29742441876246906,0.010131253595330035,0.19161453395605849,0.1913572620279111,313,0.44631471037864684,0.03965194597840309,0.2711524963378906,0.2710205435752869,5
17,2026-05-23T13:42:34+00:00,0.00028711035421746366,0.2970530957745287,0.010439672839854615,0.19114601288359767,0.1909348210587669,313,0.427621865272522,0.035219779796898366,0.261651873588562,0.26150041818618774,5
18,2026-05-23T13:44:45+00:00,0.00023208660251050156,0.287409798786663,0.010027878744432483,0.18498848630978276,0.18478686969501143,313,0.4324070930480957,0.036432792991399766,0.26401742696762087,0.26391373872756957,5
19,2026-05-23T13:46:56+00:00,0.00018128800512565513,0.2821377197298379,0.00979469568965534,0.18164584050163293,0.1813943658393031,313,0.4263473153114319,0.03539370540529489,0.26067298650741577,0.26056126356124876,5
20,2026-05-23T13:49:07+00:00,0.00013551568628929433,0.2854032695959932,0.010165180421818179,0.18357840228004577,0.18331937325267364,313,0.42972753047943113,0.03648150060325861,0.26221729516983033,0.2620574593544006,5
21,2026-05-23T13:51:19+00:00,9.549150281252634e-05,0.2805513685075239,0.009758130011978908,0.18062580888644575,0.18033485919141923,313,0.4262712895870209,0.03643545284867287,0.2599427580833435,0.2597861647605896,5
22,2026-05-23T13:53:30+00:00,6.184665997806823e-05,0.27155679942796024,0.009572863621940724,0.17473521247839394,0.1744974459322116,313,0.4301301211118698,0.036584556475281714,0.26241456270217894,0.2622619986534119,5
23,2026-05-23T13:55:41+00:00,3.511175705587433e-05,0.2820827853851044,0.009911627231981046,0.18152270416101327,0.18129690615132973,313,0.43453275263309477,0.037144032306969166,0.2649802565574646,0.26481692790985106,5
24,2026-05-23T13:57:52+00:00,1.570841943568452e-05,0.27693445637774544,0.009616577429488635,0.17826932649642896,0.17809710563562167,313,0.43135995268821714,0.03690924178808928,0.2630186676979065,0.2628641128540039,5
25,2026-05-23T14:00:03+00:00,3.942649342761118e-06,0.2768735595690176,0.00990365600115218,0.17805044357769026,0.17783892059478515,313,0.4310282438993454,0.03680037520825863,0.2628703236579895,0.26271510124206543,5
