epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-15T16:30:57+00:00,0.001,0.8784982860564424,0.11422340419238654,0.7642748816706502,0.0,313,0.40145995616912844,0.03010351676493883,0.3713564395904541,0.0,5
2,2026-05-15T16:33:01+00:00,0.000996057350657239,0.2733989021362969,0.01326106121233953,0.26013784115306865,0.0,313,0.35097947120666506,0.033409411646425725,0.31757006645202634,0.0,5
3,2026-05-15T16:35:05+00:00,0.0009842915805643156,0.22653261817301423,0.01237188703335893,0.2141607319965911,0.0,313,0.35730627477169036,0.03695126455277205,0.3203550100326538,0.0,5
4,2026-05-15T16:37:08+00:00,0.0009648882429441258,0.20006311358735204,0.01187716730046101,0.18818594662907023,0.0,313,0.3608211070299149,0.04084302000701427,0.3199780821800232,0.0,5
5,2026-05-15T16:39:12+00:00,0.0009381533400219318,0.18041597828030967,0.0110448522072214,0.16937112617797365,0.0,313,0.3367606222629547,0.039192776940762994,0.29756784439086914,0.0,5
6,2026-05-15T16:41:22+00:00,0.0009045084971874737,0.2696808400912026,0.01165312207333696,0.17227357111799832,0.171508293944045,313,0.4720397710800171,0.03710026815533638,0.2900559067726135,0.2897671818733215,5
7,2026-05-15T16:43:31+00:00,0.0008644843137107057,0.21459574359483993,0.010306731906359473,0.13638788747330444,0.1358022484154747,313,0.4469294011592865,0.03955144640058279,0.27165147066116335,0.27145297527313234,5
8,2026-05-15T16:45:41+00:00,0.0008187119948743448,0.19300152266177886,0.009605572564146531,0.12243838070299679,0.1219151383771683,313,0.4637439906597137,0.04001061655580997,0.2825395941734314,0.2823875665664673,5
9,2026-05-15T16:47:50+00:00,0.0007679133974894982,0.17804263522640204,0.009191392969262724,0.11268672908837803,0.11232902619023673,313,0.4549276441335678,0.03878943622112274,0.27747894525527955,0.277318549156189,5
10,2026-05-15T16:49:59+00:00,0.0007128896457825362,0.17192017735717013,0.00896678040750301,0.10875368232544237,0.10839943078379281,313,0.436962229013443,0.03935629725456238,0.26511263847351074,0.2649865746498108,5
11,2026-05-15T16:52:09+00:00,0.0006545084971874736,0.17297319775096143,0.00908559402778221,0.10934630998026448,0.10908258684907858,313,0.43430042266845703,0.0391085984185338,0.2635144472122192,0.2633547425270081,5
12,2026-05-15T16:54:18+00:00,0.0005936906572928624,0.15959906207915311,0.008347848810020465,0.10090705952324426,0.10068830685874525,313,0.43011620044708254,0.03861238267272711,0.26105197668075564,0.2609036922454834,5
13,2026-05-15T16:56:28+00:00,0.0005313952597646568,0.14923923623304777,0.007941481606371273,0.0942701379331156,0.0940552336720232,313,0.4227065324783325,0.039065139926970006,0.2557789206504822,0.25572494268417356,5
14,2026-05-15T16:58:37+00:00,0.00046860474023534336,0.14233628183769914,0.00748208035772946,0.08997296315793413,0.08976247592475087,313,0.4190103530883789,0.03661611545830965,0.25495622158050535,0.25487604141235354,5
15,2026-05-15T17:00:46+00:00,0.0004063093427071377,0.1414483137690602,0.007685439897509226,0.0892377450062444,0.08905025754873745,313,0.41354083716869355,0.03672016840428114,0.2512684941291809,0.25110435485839844,5
16,2026-05-15T17:02:56+00:00,0.00034549150281252644,0.1412851149662615,0.007556499683665641,0.08921669123652644,0.0890238485016381,313,0.4036946326494217,0.036275860853493214,0.24500126838684083,0.2448350191116333,5
17,2026-05-15T17:05:05+00:00,0.00028711035421746366,0.13651015960608429,0.007376827549906418,0.08614591573373959,0.08597483250279776,313,0.4132478296756744,0.03680057749152184,0.2510044097900391,0.2508856773376465,5
18,2026-05-15T17:07:15+00:00,0.00023208660251050156,0.13202361211466332,0.006991065846318706,0.08341233341838605,0.08324042524392612,313,0.40213015377521516,0.035884704627096656,0.24421228170394899,0.24406633377075196,5
19,2026-05-15T17:09:24+00:00,0.00018128800512565513,0.12463015502396102,0.006596196661167703,0.07873520169395228,0.07859751248892885,313,0.40567819476127626,0.036834181658923625,0.24593350887298585,0.24582101106643678,5
20,2026-05-15T17:11:33+00:00,0.00013551568628929433,0.12342633744969536,0.006545590072760162,0.07798236056257742,0.07779677435993768,313,0.3962414562702179,0.03633298147469759,0.23996812105178833,0.2398807168006897,5
21,2026-05-15T17:13:43+00:00,9.549150281252634e-05,0.11812827263039331,0.006521770273879789,0.07446695630923628,0.074279091990413,313,0.3984686553478241,0.03515388704836368,0.24225642681121826,0.24211668968200684,5
22,2026-05-15T17:15:52+00:00,6.184665997806823e-05,0.11680961292558395,0.006252386084871743,0.07375158669468694,0.07361128078862882,313,0.40116187632083894,0.036761035211384296,0.24297512769699098,0.24285144805908204,5
23,2026-05-15T17:18:01+00:00,3.511175705587433e-05,0.10851021169925841,0.005878331759511627,0.06846214369082222,0.0683394725711201,313,0.3957343757152557,0.03493676204234362,0.2405792236328125,0.2404368042945862,5
24,2026-05-15T17:20:11+00:00,1.570841943568452e-05,0.1120379145105426,0.006137394029409074,0.07064217957444846,0.07051668189965879,313,0.39982797503471373,0.036175241135060786,0.24247890710830688,0.24234763383865357,5
25,2026-05-15T17:22:20+00:00,3.942649342761118e-06,0.10987049963670417,0.005937364041290511,0.06933890002223249,0.06918847160979201,313,0.39696942567825316,0.036090151593089106,0.24063020944595337,0.240498149394989,5
