epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-15T19:13:57+00:00,0.001,0.923395963617788,0.1149788462042142,0.8084171170624681,0.0,313,0.40102434158325195,0.030622637644410134,0.37040170431137087,0.0,5
2,2026-05-15T19:16:01+00:00,0.000996057350657239,0.3507798586409694,0.014921892179955785,0.33585796759913145,0.0,313,0.353392094373703,0.035720853693783285,0.3176712393760681,0.0,5
3,2026-05-15T19:18:06+00:00,0.0009842915805643156,0.317119958682563,0.015303203917908879,0.3018167544477664,0.0,313,0.3356624811887741,0.0313357500359416,0.3043267369270325,0.0,5
4,2026-05-15T19:20:10+00:00,0.0009648882429441258,0.3029048945576238,0.0150909164634804,0.2878139782637453,0.0,313,0.31848531067371366,0.030210849456489088,0.2882744550704956,0.0,5
5,2026-05-15T19:22:14+00:00,0.0009381533400219318,0.2892600324588081,0.014753189391661852,0.2745068438898641,0.0,313,0.3157145231962204,0.03083636984229088,0.28487815856933596,0.0,5
6,2026-05-15T19:24:24+00:00,0.0009045084971874737,0.4045229165222698,0.01477903671735249,0.26013586067924865,0.25921603608816957,313,0.4473888695240021,0.03143708184361458,0.2774676322937012,0.27696832418441775,5
7,2026-05-15T19:26:34+00:00,0.0008644843137107057,0.38351413926567895,0.014526906932076327,0.24621678826907953,0.2455408875934613,313,0.4206887066364288,0.03032460790127516,0.26032376289367676,0.2600806713104248,5
8,2026-05-15T19:28:43+00:00,0.0008187119948743448,0.3763113674550011,0.014430722135443467,0.24144700826547397,0.24086727406651068,313,0.4309114933013916,0.03105209209024906,0.26666635274887085,0.26638610363006593,5
9,2026-05-15T19:30:53+00:00,0.0007679133974894982,0.36702522373618407,0.014222659926397352,0.23537902748241973,0.23484707411866598,313,0.4187632977962494,0.030175514332950116,0.2591394543647766,0.2588966846466064,5
10,2026-05-15T19:33:02+00:00,0.0007128896457825362,0.35196098728111375,0.013737198088865596,0.2256233299883029,0.225200918726266,313,0.41564019620418546,0.030664655566215514,0.2567112445831299,0.25652859210968015,5
11,2026-05-15T19:35:12+00:00,0.0006545084971874736,0.34664273533386925,0.01365435292747931,0.222142355510602,0.2216920546068551,313,0.40178756713867186,0.028825684823095797,0.24870153665542602,0.24852068424224855,5
12,2026-05-15T19:37:21+00:00,0.0005936906572928624,0.3533029152562443,0.01362724519281175,0.22660322139819208,0.22614489729031206,313,0.4002530723810196,0.030813460983335973,0.2463223695755005,0.2462344765663147,5
13,2026-05-15T19:39:31+00:00,0.0005313952597646568,0.33831234642872793,0.01360172032417295,0.2166248523770049,0.21617154781810774,313,0.39013775885105134,0.028102626837790013,0.2414060950279236,0.24125808477401733,5
14,2026-05-15T19:41:41+00:00,0.00046860474023534336,0.33687710076475297,0.013101218900562952,0.2159867111486368,0.21557834430243641,313,0.41024536192417144,0.03157755397260189,0.2524738073348999,0.2523880124092102,5
15,2026-05-15T19:43:50+00:00,0.0004063093427071377,0.3237975114545883,0.01282384803298468,0.2074527563378453,0.20704181373309785,313,0.4054892838001251,0.03152776267379522,0.24935613870620726,0.2492107629776001,5
16,2026-05-15T19:45:59+00:00,0.00034549150281252644,0.3103993185602438,0.01238997676037847,0.19879290509147765,0.19843287304186594,313,0.38094946146011355,0.027210166677832603,0.23589180707931517,0.23569499254226683,5
17,2026-05-15T19:48:09+00:00,0.00028711035421746366,0.3116489932083855,0.012514947197242334,0.19952961183584536,0.19920886819735883,313,0.39857475459575653,0.03098764568567276,0.24510990381240844,0.24495439529418944,5
18,2026-05-15T19:50:18+00:00,0.00023208660251050156,0.3119111734980973,0.012329406714953554,0.19982455332820026,0.1995144273145511,313,0.38441547453403474,0.029355940222740174,0.23675042390823364,0.23661822080612183,5
19,2026-05-15T19:52:27+00:00,0.00018128800512565513,0.301099264536041,0.012169811858262974,0.19272874986020902,0.1924014055309966,313,0.3942966341972351,0.030600575357675554,0.24251172542572022,0.24236867427825928,5
20,2026-05-15T19:54:36+00:00,0.00013551568628929433,0.3023255674983747,0.012547597736149978,0.19328122931166578,0.1929934809383112,313,0.3848795622587204,0.029184367135167123,0.23718764781951904,0.23701510429382325,5
21,2026-05-15T19:56:45+00:00,9.549150281252634e-05,0.29507196830294,0.012095918539709177,0.18873834343383106,0.1884754138251844,313,0.3801990538835526,0.029126022197306155,0.23411546945571898,0.23391512632369996,5
22,2026-05-15T19:58:54+00:00,6.184665997806823e-05,0.2968714468109722,0.012364828566345163,0.18978548906862544,0.18944225886378424,313,0.3841377288103104,0.029422494024038313,0.2365289807319641,0.23637250661849976,5
23,2026-05-15T20:01:04+00:00,3.511175705587433e-05,0.29259627909896474,0.011852935163345867,0.18726112153202581,0.18696444369733525,313,0.37164501249790194,0.028096832707524298,0.2290803909301758,0.22893558740615844,5
24,2026-05-15T20:03:13+00:00,1.570841943568452e-05,0.2968732302847762,0.012241648624654109,0.18985759469266897,0.18954797389027409,313,0.37390882074832915,0.028413403406739236,0.23038262128829956,0.2302255868911743,5
25,2026-05-15T20:05:22+00:00,3.942649342761118e-06,0.2902896588269514,0.012190316448928401,0.18549881956447808,0.18520104827972267,313,0.37057467103004454,0.027854932099580766,0.22853288650512696,0.2283737063407898,5
