epoch,timestamp_utc,learning_rate,train_total,train_bce,train_dice,train_cldice,train_n_batches,val_total,val_bce,val_dice,val_cldice,val_n_batches
1,2026-05-23T17:52:28+00:00,0.001,0.7967899350312572,0.08208174042153758,0.714708196278959,0.0,313,0.39290662109851837,0.03668339159339666,0.3562232255935669,0.0,5
2,2026-05-23T17:54:33+00:00,0.000996057350657239,0.35512722728732293,0.014669406528290088,0.3404578204733876,0.0,313,0.39552434384822843,0.036806618049740794,0.3587177276611328,0.0,5
3,2026-05-23T17:56:37+00:00,0.0009842915805643156,0.3324359313082009,0.0150033210169155,0.3174326109429137,0.0,313,0.3542985677719116,0.03417705371975899,0.3201215147972107,0.0,5
4,2026-05-23T17:58:43+00:00,0.0009648882429441258,0.31120829398449235,0.014520344141418465,0.29668794957974465,0.0,313,0.3415635257959366,0.03375700637698174,0.3078065156936646,0.0,5
5,2026-05-23T18:00:48+00:00,0.0009381533400219318,0.2990922772655853,0.013987517760941585,0.2851047593945512,0.0,313,0.33207927346229554,0.03587798066437244,0.29620128870010376,0.0,5
6,2026-05-23T18:03:00+00:00,0.0009045084971874737,0.4327932928031245,0.014313297844625796,0.279240412262682,0.2784791668763938,313,0.4666097402572632,0.034784041717648505,0.2880004525184631,0.28765050172805784,5
7,2026-05-23T18:05:11+00:00,0.0008644843137107057,0.41583058080924584,0.014522654303429892,0.26772892284697997,0.26715800708856063,313,0.4565886288881302,0.03523544277995825,0.2809717059135437,0.28076298236846925,5
8,2026-05-23T18:07:22+00:00,0.0008187119948743448,0.40926755412508503,0.014062850570942934,0.2636582731438902,0.2630928600558077,313,0.44617111682891847,0.033724278584122656,0.27503204345703125,0.27482961416244506,5
9,2026-05-23T18:09:33+00:00,0.0007679133974894982,0.3848886702673885,0.013504338761666616,0.2477782538142829,0.24721215612972125,313,0.4562325060367584,0.03481567855924368,0.28100907802581787,0.28081549406051637,5
10,2026-05-23T18:11:44+00:00,0.0007128896457825362,0.38019700924428507,0.013564282733673294,0.24455793292377703,0.2441495856918847,313,0.4334563434123993,0.03406863249838352,0.26640973091125486,0.2659559726715088,5
11,2026-05-23T18:13:55+00:00,0.0006545084971874736,0.37674249289706113,0.01355406463431855,0.24230258628583182,0.24177168276363287,313,0.4604953616857529,0.03771969005465507,0.2819110989570618,0.28172913789749143,5
12,2026-05-23T18:16:06+00:00,0.0005936906572928624,0.3625526070690003,0.012982971570528924,0.23317803761448724,0.23278319607146633,313,0.43140060305595396,0.03435228876769543,0.2647640824317932,0.2645684599876404,5
13,2026-05-23T18:18:17+00:00,0.0005313952597646568,0.3566892280841407,0.012689458200345024,0.2294572151887912,0.22908510853307315,313,0.42051787972450255,0.03233259841799736,0.2588657021522522,0.25863916873931886,5
14,2026-05-23T18:20:28+00:00,0.00046860474023534336,0.3544465862333584,0.012828578549130751,0.2278853329225851,0.2274653486931286,313,0.424079617857933,0.03425405770540237,0.2599553823471069,0.2597403645515442,5
15,2026-05-23T18:22:39+00:00,0.0004063093427071377,0.33697036494271826,0.012015082790834693,0.21677151389015367,0.21636753588819657,313,0.4541284114122391,0.03427287880331278,0.2799474000930786,0.2798162817955017,5
16,2026-05-23T18:24:50+00:00,0.00034549150281252644,0.3406196104261441,0.012593499721048739,0.21881255307517494,0.21842711611677662,313,0.4134737432003021,0.03341570645570755,0.2534397006034851,0.25323666334152223,5
17,2026-05-23T18:27:01+00:00,0.00028711035421746366,0.33598949181766935,0.01223420376588885,0.2159790636632389,0.2155524484646587,313,0.40740170478820803,0.03308733813464641,0.24961328506469727,0.24940215349197387,5
18,2026-05-23T18:29:12+00:00,0.00023208660251050156,0.3324369854820422,0.011964380266531682,0.21377144092188094,0.21340232935195533,313,0.4140302449464798,0.03369696829468012,0.253622031211853,0.2534224629402161,5
19,2026-05-23T18:31:23+00:00,0.00018128800512565513,0.3205327767247971,0.011632760784353692,0.20608014820482784,0.2056397338644765,313,0.412549090385437,0.034070930629968646,0.2523910403251648,0.25217422246932986,5
20,2026-05-23T18:33:34+00:00,0.00013551568628929433,0.32327297672676963,0.011847863695361078,0.2077367818012786,0.2073766610112053,313,0.4119086742401123,0.03388105016201735,0.2520792126655579,0.25189684629440307,5
21,2026-05-23T18:35:45+00:00,9.549150281252634e-05,0.31626626887260534,0.011476229864377945,0.20328791149127218,0.20300425393893695,313,0.4111155569553375,0.03388690445572138,0.25154800415039064,0.25136131048202515,5
22,2026-05-23T18:37:56+00:00,6.184665997806823e-05,0.33029891203005857,0.012088139943135814,0.21226435157056814,0.21189283924742627,313,0.4115780800580978,0.03403558973222971,0.25175929069519043,0.2515663981437683,5
23,2026-05-23T18:40:07+00:00,3.511175705587433e-05,0.3191302290168433,0.011816339426712629,0.20498064969675228,0.20466647913661629,313,0.409655898809433,0.033315282128751275,0.2509564757347107,0.2507682919502258,5
24,2026-05-23T18:42:18+00:00,1.570841943568452e-05,0.324700858075017,0.0117187256249376,0.2087747047122675,0.20841485433304272,313,0.40888620913028717,0.0335999570786953,0.2502515435218811,0.25006942749023436,5
25,2026-05-23T18:44:30+00:00,3.942649342761118e-06,0.3212741382253437,0.011761181575719256,0.20644543765071102,0.20613503722717968,313,0.4104467809200287,0.03389263115823269,0.25109909772872924,0.2509100794792175,5
